# Normalized	193neu	8324.0 eV
# q in nm-1	I in cm-1	poisson_error
4.059824351868898340e+00	4.427664354443550110e-02	3.090336339231949340e-03
4.076590539043234429e+00	4.432674869894981384e-02	3.085074452553384240e-03
4.093356726217569630e+00	4.446551203727722168e-02	3.083064698993693599e-03
4.110122913391904831e+00	4.443002119660377502e-02	3.074696065409743186e-03
4.126889100566240920e+00	4.447363317012786865e-02	3.099200136078499035e-03
4.143655287740576121e+00	4.441009461879730225e-02	3.116461331531580024e-03
4.160421474914912210e+00	4.464566335082054138e-02	3.133251222961846560e-03
4.177187662089247411e+00	4.463984072208404541e-02	3.133581287377641082e-03
4.193953849263583500e+00	4.465800151228904724e-02	3.137765187837958988e-03
4.210720036437918701e+00	4.477582126855850220e-02	3.145898834920731347e-03
4.227486223612254790e+00	4.484690353274345398e-02	3.151430822273485182e-03
4.244252410786589991e+00	4.478510096669197083e-02	3.151424857642333346e-03
4.261018597960925192e+00	4.481091350317001343e-02	3.153816744602988466e-03
4.277784785135261281e+00	4.486376419663429260e-02	3.156908758580866895e-03
4.294550972309596482e+00	4.492769390344619751e-02	3.158180612176384253e-03
4.311317159483932571e+00	4.488484188914299011e-02	3.152732115169666442e-03
4.328083346658267772e+00	4.487494751811027527e-02	3.148517452464857230e-03
4.344849533832602972e+00	4.500573500990867615e-02	3.152021538570034132e-03
4.361615721006939062e+00	4.501166194677352905e-02	3.151421449411852520e-03
4.378381908181274262e+00	4.499956220388412476e-02	3.152334467448233892e-03
4.395148095355610351e+00	4.505927488207817078e-02	3.189746636421031574e-03
4.411914282529945552e+00	4.521740600466728210e-02	3.219137695408192789e-03
4.428680469704281641e+00	4.530571401119232178e-02	3.240348865331879602e-03
4.445446656878616842e+00	4.522638395428657532e-02	3.252007373401594702e-03
4.462212844052952043e+00	4.530514776706695557e-02	3.267491600324694441e-03
4.478979031227288132e+00	4.534217715263366699e-02	3.280314095315825865e-03
4.495745218401623333e+00	4.538967087864875793e-02	3.292457718212294260e-03
4.512511405575959422e+00	4.543313756585121155e-02	3.304592079102139195e-03
4.529277592750294623e+00	4.549843817949295044e-02	3.339965308821672522e-03
4.546043779924630712e+00	4.559941217303276062e-02	3.374726789356090675e-03
4.562809967098965913e+00	4.565632343292236328e-02	3.403331791346357691e-03
4.579576154273301114e+00	4.563704133033752441e-02	3.438011290866378657e-03
4.596342341447637203e+00	4.573072493076324463e-02	3.485013058209514378e-03
4.613108528621972404e+00	4.565045982599258423e-02	3.515807073863591158e-03
4.629874715796308493e+00	4.584095627069473267e-02	3.546537709384021356e-03
4.646640902970643694e+00	4.572394490242004395e-02	3.559888013867411761e-03
4.663407090144978895e+00	4.577753320336341858e-02	3.579735043687616580e-03
4.680173277319314984e+00	4.583523422479629517e-02	3.597835985733689734e-03
4.696939464493650185e+00	4.595723375678062439e-02	3.617133087613350409e-03
4.713705651667986274e+00	4.593045264482498169e-02	3.629382504449701202e-03
4.730471838842321475e+00	4.595898091793060303e-02	3.699365456089961403e-03
4.747238026016657564e+00	4.620554298162460327e-02	3.774493454924576601e-03
4.764004213190992765e+00	4.621961340308189392e-02	3.810930311542728814e-03
4.780770400365327966e+00	4.638792574405670166e-02	3.843659399937255326e-03
4.797536587539664055e+00	4.646825045347213745e-02	3.873510351822131038e-03
4.814302774713999256e+00	4.639958590269088745e-02	3.892807376298859992e-03
4.831068961888335345e+00	4.652849212288856506e-02	3.919011938090660729e-03
4.847835149062670546e+00	4.662476107478141785e-02	3.942678868387117230e-03
4.864601336237005746e+00	4.678424075245857239e-02	3.967954507727891079e-03
4.881367523411341836e+00	4.682330414652824402e-02	3.981180704783622050e-03
4.898133710585677036e+00	4.690790921449661255e-02	3.992876876167084435e-03
4.914899897760013125e+00	4.688846692442893982e-02	4.002578766103609062e-03
4.931666084934348326e+00	4.689848423004150391e-02	4.018498484140158207e-03
4.948432272108684415e+00	4.721531644463539124e-02	4.047534772309369436e-03
4.965198459283019616e+00	4.725863784551620483e-02	4.064401766814568044e-03
4.981964646457354817e+00	4.725721478462219238e-02	4.078971338551899868e-03
4.998730833631690906e+00	4.739680141210556030e-02	4.098809043045564642e-03
5.015497020806026107e+00	4.722954332828521729e-02	4.159888441005043722e-03
5.032263207980362196e+00	4.731714725494384766e-02	4.254893444753739956e-03
5.049029395154697397e+00	4.741634055972099304e-02	4.326319823602368074e-03
5.065795582329032598e+00	4.753397405147552490e-02	4.390420167334031093e-03
5.082561769503368687e+00	4.753009229898452759e-02	4.444386774428543685e-03
5.099327956677703888e+00	4.779683053493499756e-02	4.508918391407126108e-03
5.116094143852039977e+00	4.788948222994804382e-02	4.563450600014514781e-03
5.132860331026375178e+00	4.785957559943199158e-02	4.610751742858673619e-03
5.149626518200711267e+00	4.790382087230682373e-02	4.659642674261982483e-03
5.166392705375046468e+00	4.808130487799644470e-02	4.709476444313206653e-03
5.183158892549381669e+00	4.824287816882133484e-02	4.756930133656469065e-03
5.199925079723717758e+00	4.838079959154129028e-02	4.802629035165597964e-03
5.216691266898052959e+00	4.826973378658294678e-02	4.835141404095895899e-03
5.233457454072389048e+00	4.828238487243652344e-02	4.873704966490454045e-03
5.250223641246724249e+00	4.835459217429161072e-02	4.919210950212040377e-03
5.266989828421059450e+00	4.861713573336601257e-02	4.979101469157559690e-03
5.283756015595395539e+00	4.870063811540603638e-02	5.030323701640557026e-03
5.300522202769730740e+00	4.878452047705650330e-02	5.082979230302442537e-03
5.317288389944066829e+00	4.877327010035514832e-02	5.128115110291976003e-03
5.334054577118402030e+00	4.893444478511810303e-02	5.177618278127208915e-03
5.350820764292738119e+00	4.915510490536689758e-02	5.225776651898666678e-03
5.367586951467073320e+00	4.916093870997428894e-02	5.262435236963101254e-03
5.384353138641408520e+00	4.904972389340400696e-02	5.293204192991380827e-03
5.401119325815744610e+00	4.944847524166107178e-02	5.356253748973188213e-03
5.417885512990079810e+00	4.944673553109169006e-02	5.405409249828293378e-03
5.434651700164415900e+00	4.953717067837715149e-02	5.461127698016575611e-03
5.451417887338751100e+00	4.985772445797920227e-02	5.530290088687196681e-03
5.468184074513086301e+00	4.983006790280342102e-02	5.580835635370172410e-03
5.484950261687422390e+00	4.975531622767448425e-02	5.629421340737414750e-03
5.501716448861757591e+00	4.977489262819290161e-02	5.684598442147120040e-03
5.518482636036093680e+00	5.018717795610427856e-02	5.763641133261777384e-03
5.535248823210428881e+00	5.039247870445251465e-02	5.831646753486618810e-03
5.552015010384764970e+00	5.033838003873825073e-02	5.885987505202084670e-03
5.568781197559100171e+00	5.045898258686065674e-02	5.951382392040754747e-03
5.585547384733435372e+00	5.047833919525146484e-02	6.012453122731028533e-03
5.602313571907771461e+00	5.048796907067298889e-02	6.073660524084152634e-03
5.619079759082106662e+00	5.076894909143447876e-02	6.155657571978717137e-03
5.635845946256442751e+00	5.106363818049430847e-02	6.235583492470450975e-03
5.652612133430777952e+00	5.102667957544326782e-02	6.285039753419237665e-03
5.669378320605114041e+00	5.107055231928825378e-02	6.336028716496982030e-03
5.686144507779449242e+00	5.117924138903617859e-02	6.391864494384589396e-03
5.702910694953784443e+00	5.116252228617668152e-02	6.439871916666175915e-03
5.719676882128120532e+00	5.127697810530662537e-02	6.500654318636417406e-03
5.736443069302455733e+00	5.149650573730468750e-02	6.578395881778762756e-03
5.753209256476791822e+00	5.168043076992034912e-02	6.663479310355125210e-03
5.769975443651127023e+00	5.182594060897827148e-02	6.748247085742084192e-03
5.786741630825462224e+00	5.182550475001335144e-02	6.826026576434632460e-03
5.803507817999798313e+00	5.200345814228057861e-02	6.918286846829188423e-03
5.820274005174133514e+00	5.209391564130783081e-02	7.006720540551444887e-03
5.837040192348469603e+00	5.237358808517456055e-02	7.114256992372526393e-03
5.853806379522804804e+00	5.237175524234771729e-02	7.199495516820808572e-03
5.870572566697140893e+00	5.247302725911140442e-02	7.296944975749630920e-03
5.887338753871476094e+00	5.252238363027572632e-02	7.394992268431059904e-03
5.904104941045811294e+00	5.269090458750724792e-02	7.504200297936689142e-03
5.920871128220147384e+00	5.276875570416450500e-02	7.610871715062495282e-03
5.937637315394482584e+00	5.297036096453666687e-02	7.730880546695608792e-03
5.954403502568818674e+00	5.282037332653999329e-02	7.828051572221678828e-03
5.971169689743153874e+00	5.318356677889823914e-02	7.968765642474758340e-03
5.987935876917489075e+00	5.331926047801971436e-02	8.097053162300586054e-03
6.004702064091825164e+00	5.330700054764747620e-02	8.219191120003974463e-03
6.021468251266160365e+00	5.357556045055389404e-02	8.376240440487719291e-03
6.038234438440496454e+00	5.370605736970901489e-02	8.517180319795517388e-03
6.055000625614831655e+00	5.373599007725715637e-02	8.656327114505452114e-03
6.071766812789167744e+00	5.398118123412132263e-02	8.825184759762154038e-03
6.088532999963502945e+00	5.412992835044860840e-02	9.003436893240851155e-03
6.105299187137838146e+00	5.398903042078018188e-02	9.143296048042199101e-03
6.122065374312174235e+00	5.416458845138549805e-02	9.328901523944362409e-03
6.138831561486509436e+00	5.408995598554611206e-02	9.504511229619327234e-03
6.155597748660845525e+00	5.428827553987503052e-02	9.713122784436667781e-03
6.172363935835180726e+00	5.473004654049873352e-02	9.957410214687796926e-03
6.189130123009515927e+00	5.472907051444053650e-02	1.017471084752129794e-02
6.205896310183852016e+00	5.472929030656814575e-02	1.040564781117179517e-02
6.222662497358187217e+00	5.447699874639511108e-02	1.062673022474490067e-02
6.239428684532523306e+00	5.439593642950057983e-02	1.088423549586873575e-02
6.256194871706858507e+00	5.474183335900306702e-02	1.120260925194468092e-02
6.272961058881194596e+00	5.414308235049247742e-02	1.144607920968394345e-02
6.289727246055529797e+00	5.392730608582496643e-02	1.175577810333309527e-02
6.306493433229864998e+00	5.279410630464553833e-02	1.198720909460965212e-02
6.323259620404201087e+00	5.214673653244972229e-02	1.236560960861848336e-02
6.340025807578536288e+00	5.210194736719131470e-02	1.294865277222656194e-02
6.356791994752872377e+00	5.266329273581504822e-02	1.368387954829326271e-02
6.373558181927207578e+00	5.533223599195480347e-02	1.500616828925459278e-02
6.390324369101542779e+00	5.634801462292671204e-02	1.590468849229712336e-02
6.407090556275878868e+00	5.647539347410202026e-02	1.649817316176087345e-02
6.423856743450214069e+00	5.661711469292640686e-02	1.700948105054623377e-02
6.440622930624550158e+00	5.704361572861671448e-02	1.742882815977980435e-02
6.457389117798885358e+00	5.728607997298240662e-02	1.784081427217119875e-02
6.474155304973221448e+00	5.746585875749588013e-02	1.827258520101162145e-02
6.490921492147556648e+00	5.774006620049476624e-02	1.874624149462726305e-02
6.507687679321891849e+00	5.750731378793716431e-02	1.916522722422373329e-02
6.524453866496227938e+00	5.825114622712135315e-02	1.978394603627628076e-02
6.541220053670563139e+00	5.777940526604652405e-02	2.026735699353882439e-02
6.557986240844899228e+00	5.798178911209106445e-02	2.090457099381731049e-02
